Name xlow xhi ylow yhi zlow zhi volume surf._area norm_surf_area Equiv._sph._diam. Itrace Nnn Norm._Gauss_Curvature length(mm) width(mm) thick(mm) L/T W/T
sika-flatt-2-anm-00101.dat -1.3287 1.2391 -0.9848 1.0241 -0.6563 0.6420 2.8 11.6 1.196 1.8 1.209 30 0.9773 2.15899 1.92694 1.62834 1.32588 1.18338
sika-flatt-2-anm-00102.dat -1.3847 1.6021 -1.2474 1.0769 -0.7049 0.8859 3.9 15.4 1.295 1.9 1.346 16 1.0234 2.59630 1.99805 1.20987 2.14593 1.65146
sika-flatt-2-anm-00103.dat -0.9988 1.0140 -1.0033 1.3506 -0.7151 0.8918 3.0 11.9 1.192 1.8 1.170 30 1.0174 3.12732 2.54095 1.37104 2.28099 1.85331
sika-flatt-2-anm-00104.dat -0.5670 0.7497 -0.8122 0.9856 -0.5995 0.5044 0.8 5.5 1.261 1.2 1.395 14 0.9653 2.49403 1.98185 1.62534 1.53447 1.21934
sika-flatt-2-anm-00105.dat -0.9954 1.1098 -1.1576 1.2139 -0.8059 0.9048 3.3 12.4 1.164 1.8 1.099 18 0.9983 1.86402 1.37580 0.70885 2.62962 1.94088
sika-flatt-2-anm-00106.dat -0.8815 1.1023 -0.9600 0.9209 -0.9512 0.9880 2.9 11.4 1.165 1.8 1.109 30 0.9575 2.40844 2.13842 1.67334 1.43930 1.27794
sika-flatt-2-anm-00107.dat -1.3342 1.4286 -1.1372 1.3808 -0.9745 0.9639 5.2 17.0 1.177 2.1 1.126 30 0.9842 2.14828 2.08537 1.72886 1.24260 1.20621
sika-flatt-2-anm-00108.dat -0.8439 1.0855 -1.2416 1.2163 -0.6577 0.9468 2.9 12.2 1.223 1.8 1.245 30 1.0280 2.84513 2.56947 1.78754 1.59165 1.43744
sika-flatt-2-anm-00109.dat -1.3634 1.3957 -1.4433 1.0548 -0.4659 0.5549 2.7 12.9 1.383 1.7 1.497 18 1.0020 2.65186 1.91941 1.35883 1.95157 1.41254
sika-flatt-2-anm-00110.dat -1.0670 1.2295 -1.2255 1.0768 -0.8996 1.1140 4.5 14.5 1.109 2.0 1.068 30 1.0074 2.77711 2.44432 0.96033 2.89183 2.54529
sika-flatt-2-anm-00111.dat -0.8950 0.8991 -0.8795 0.8630 -0.9266 1.0136 2.4 10.1 1.174 1.7 1.138 30 0.9679 2.36497 2.21314 2.07045 1.14225 1.06892
sika-flatt-2-anm-00112.dat -0.9605 1.1433 -0.9192 0.9730 -0.9331 0.9188 2.8 11.1 1.156 1.8 1.124 30 1.0024 2.20814 1.98750 1.47387 1.49820 1.34850
sika-flatt-2-anm-00113.dat -0.8612 0.9068 -1.1910 1.1356 -1.1199 1.0317 3.5 13.2 1.183 1.9 1.261 30 0.9997 2.43543 2.01003 1.60207 1.52018 1.25465
sika-flatt-2-anm-00114.dat -1.1932 1.0698 -1.0390 1.1359 -0.6255 0.6858 2.4 10.7 1.244 1.7 1.248 26 0.9746 2.99406 1.99259 1.53313 1.95291 1.29969
sika-flatt-2-anm-00115.dat -1.0654 0.9935 -1.2820 1.1503 -1.0504 0.9606 3.5 13.5 1.204 1.9 1.232 22 1.0346 2.42101 2.03971 1.15936 2.08822 1.75934
sika-flatt-2-anm-00116.dat -1.1289 1.0164 -0.9482 0.9181 -0.8310 0.8733 2.4 10.4 1.207 1.7 1.204 16 1.0349 2.68168 2.44940 1.40063 1.91463 1.74879
sika-flatt-2-anm-00117.dat -1.1234 1.2993 -0.9682 1.0376 -0.9573 0.8514 3.8 13.6 1.145 1.9 1.102 26 1.0249 2.41183 1.68763 1.59268 1.51432 1.05961
sika-flatt-2-anm-00118.dat -0.8591 1.0540 -1.2924 1.3285 -0.6961 0.9053 2.7 11.4 1.217 1.7 1.202 30 0.9958 2.60099 1.98846 1.92002 1.35467 1.03564
sika-flatt-2-anm-00119.dat -1.2224 1.0315 -1.0704 1.0801 -0.7054 0.7131 2.7 11.3 1.214 1.7 1.262 30 0.9903 2.64500 2.00564 1.51221 1.74909 1.32629
