Name xlow xhi ylow yhi zlow zhi volume surf._area norm_surf_area Equiv._sph._diam. Itrace Nnn Norm._Gauss_Curvature length(mm) width(mm) thick(mm) L/T W/T
MA120B-anm-00011.dat -2.3346 2.3031 -3.1963 3.2016 -1.6365 1.7301 35.4 62.9 1.207 4.1 1.485 30 1.0022 7.09790 3.70143 3.00446 2.36245 1.23198
MA120B-anm-00012.dat -2.9571 2.9968 -2.3089 2.2209 -1.3319 1.5996 34.2 61.1 1.199 4.0 1.255 30 0.9944 6.30709 4.23972 2.99620 2.10503 1.41503
MA120B-anm-00013.dat -3.5665 3.0225 -3.3784 3.5251 -1.7733 1.8304 48.9 85.2 1.318 4.5 1.462 30 1.0245 8.04308 4.85207 3.53223 2.27706 1.37366
MA120B-anm-00014.dat -2.6220 2.5344 -2.5795 2.7141 -1.8230 2.0063 44.3 68.8 1.137 4.4 1.120 30 0.9965 5.87398 4.75687 3.67427 1.59868 1.29464
MA120B-anm-00015.dat -2.1192 2.2665 -2.7451 2.4996 -1.9232 2.1378 43.7 67.3 1.122 4.4 1.086 30 0.9886 5.80734 4.35993 4.12556 1.40765 1.05681
MA120B-anm-00016.dat -2.6340 2.4935 -2.2773 2.5701 -1.5805 1.6655 38.4 64.2 1.165 4.2 1.143 30 1.0047 6.15590 4.54604 3.27510 1.87961 1.38806
MA120B-anm-00017.dat -2.7243 2.4063 -2.6959 2.4448 -1.3841 1.9820 29.8 56.4 1.213 3.8 1.243 30 0.9957 5.65238 4.41429 3.48818 1.62044 1.26550
MA120B-anm-00018.dat -2.9770 3.3137 -3.0814 3.4522 -1.4160 1.7428 52.8 83.6 1.227 4.7 1.283 30 1.0040 6.90245 5.78852 3.18536 2.16693 1.81723
MA120B-anm-00019.dat -3.2854 2.8605 -2.2066 2.5458 -1.5003 1.7091 44.0 70.8 1.174 4.4 1.244 30 1.0215 6.67889 4.82385 3.36488 1.98488 1.43359
MA120B-anm-00020.dat -2.5966 2.6479 -4.3546 3.9954 -1.9482 2.3914 78.9 106.2 1.194 5.3 1.296 30 0.9887 8.65162 5.25901 4.71098 1.83648 1.11633
MA120B-anm-00021.dat -2.4754 2.2442 -2.4807 2.9017 -1.3667 1.4464 33.6 60.1 1.194 4.0 1.253 30 1.0008 6.29721 4.29646 3.60653 1.74606 1.19130
MA120B-anm-00022.dat -2.9166 3.2266 -3.0726 3.2314 -1.8949 2.2179 64.3 92.2 1.187 5.0 1.182 30 0.9918 6.70971 6.40854 4.33953 1.54618 1.47678
MA120B-anm-00023.dat -2.2974 3.1265 -3.1245 4.4282 -2.0260 1.9193 63.9 96.0 1.241 5.0 1.259 30 0.9998 7.80891 5.83243 4.23322 1.84467 1.37778
MA120B-anm-00024.dat -4.1635 3.6386 -2.5832 2.9078 -1.4049 1.7627 49.0 83.3 1.287 4.5 1.554 30 1.0157 7.87943 5.07612 2.99841 2.62787 1.69294
MA120B-anm-00025.dat -3.2297 3.1190 -2.7105 3.1826 -1.8865 2.0659 61.3 88.2 1.173 4.9 1.179 30 1.0066 6.61004 5.76688 3.58488 1.84387 1.60867
MA120B-anm-00026.dat -2.7152 2.1652 -3.5918 3.4865 -1.9946 2.3983 64.9 90.1 1.154 5.0 1.212 30 1.0060 7.27961 4.87278 4.38521 1.66004 1.11119
MA120B-anm-00027.dat -1.9222 1.9956 -2.3046 1.9785 -1.7386 2.2822 30.1 56.2 1.200 3.9 1.143 30 0.9870 5.38935 4.64826 3.68857 1.46110 1.26018
MA120B-anm-00028.dat -3.1270 3.4186 -2.4764 2.8729 -1.3800 1.4368 43.0 75.2 1.268 4.3 1.349 30 0.9787 6.77096 5.28465 2.64616 2.55879 1.99711
MA120B-anm-00029.dat -2.2576 2.5340 -3.7137 3.1715 -1.6045 2.6823 54.4 86.8 1.251 4.7 1.239 30 1.0013 7.54953 4.85523 4.80364 1.57163 1.01074
MA120B-anm-00030.dat -3.1357 2.4709 -2.4628 2.7077 -1.7392 2.4014 48.0 73.8 1.154 4.5 1.093 30 0.9952 5.65637 5.31815 4.60046 1.22952 1.15600
MA120B-anm-00031.dat -2.6582 3.4767 -1.8301 2.1851 -1.7688 2.3578 49.3 74.6 1.148 4.5 1.230 30 0.9973 6.68993 4.70262 3.55044 1.88425 1.32452
MA120B-anm-00032.dat -2.4619 2.3757 -3.2265 3.9136 -1.6486 1.7745 38.7 69.0 1.247 4.2 1.519 30 0.9859 8.06447 3.63450 3.24841 2.48259 1.11886
MA120B-anm-00033.dat -2.7980 2.9572 -2.5385 2.7080 -1.9646 2.2657 48.0 71.8 1.125 4.5 1.154 30 0.9981 6.37938 4.63077 3.49618 1.82467 1.32452
MA120B-anm-00034.dat -3.1049 3.0157 -2.8443 2.7743 -2.0818 2.9715 59.9 89.3 1.205 4.9 1.194 30 1.0282 7.20470 6.09613 4.22960 1.70340 1.44130
MA120B-anm-00035.dat -2.2961 2.2847 -2.2003 2.2259 -1.7467 1.9365 30.2 54.5 1.163 3.9 1.165 30 0.9988 5.17948 4.51250 2.92321 1.77185 1.54368
MA120B-anm-00036.dat -2.8230 3.2117 -2.3287 2.5847 -1.6529 1.4187 39.3 68.9 1.233 4.2 1.274 30 1.0042 6.25806 5.02363 3.06327 2.04294 1.63996
MA120B-anm-00037.dat -2.0550 2.1118 -2.9089 2.9160 -1.8753 2.2796 39.8 64.3 1.142 4.2 1.119 30 1.0022 5.84178 4.62756 3.82512 1.52722 1.20978
MA120B-anm-00038.dat -3.5200 3.2971 -2.0649 1.9897 -1.6129 1.7794 36.1 63.0 1.192 4.1 1.263 30 0.9967 6.92408 4.17118 3.34269 2.07141 1.24785
MA120B-anm-00039.dat -3.0797 3.5892 -2.8834 2.6895 -2.0566 2.4818 64.3 95.3 1.228 5.0 1.213 30 0.9976 7.14196 5.76422 4.14279 1.72395 1.39139
