Name xlow xhi ylow yhi zlow zhi volume surf._area norm_surf_area Equiv._sph._diam. Itrace Nnn Norm._Gauss_Curvature length(mm) width(mm) thick(mm) L/T W/T
MA120E1-anm-00078.dat -9.5011 14.0938 -13.4431 11.0321 -7.9049 7.6357 2837.0 1182.1 1.220 17.6 1.279 30 1.0022 25.07009 11.91170 9.79734 2.55887 1.21581
MA120E1-anm-00079.dat -8.5841 9.9617 -11.2737 9.5975 -4.4493 3.9307 1040.8 677.6 1.364 12.6 1.581 30 0.9897 20.87945 13.88268 7.63247 2.73561 1.81890
MA120E1-anm-00080.dat -7.0860 8.8437 -4.8371 5.9004 -3.7663 4.2560 482.7 394.4 1.326 9.7 1.546 30 0.9934 24.48135 19.52177 11.86705 2.06297 1.64504
MA120E1-anm-00081.dat -5.6587 5.3318 -7.1913 7.4245 -5.4268 6.1867 742.9 457.4 1.153 11.2 1.100 30 1.0018 20.11674 12.46645 9.39888 2.14033 1.32638
MA120E1-anm-00082.dat -6.5297 6.2825 -6.5743 6.3769 -3.2716 2.8933 398.1 333.8 1.276 9.1 1.342 30 0.9952 25.82123 19.07270 14.17139 1.82207 1.34586
MA120E1-anm-00083.dat -9.4685 11.0301 -9.1273 7.1007 -4.8643 6.9863 1206.0 707.4 1.291 13.2 1.486 30 1.0056 26.36753 23.04300 10.11199 2.60755 2.27878
MA120E1-anm-00084.dat -7.2821 6.9270 -9.9817 8.9208 -4.5266 5.0605 763.3 537.8 1.331 11.3 1.734 30 0.9862 27.35826 17.62463 11.71463 2.33539 1.50450
MA120E1-anm-00085.dat -7.9387 8.2982 -9.6434 10.2879 -7.3033 9.5383 1878.3 900.6 1.223 15.3 1.184 30 1.0026 17.52692 15.91986 11.85672 1.47823 1.34269
MA120E1-anm-00086.dat -7.4726 10.1179 -9.0009 8.4655 -3.2742 3.1480 736.3 554.7 1.407 11.2 1.752 30 1.0114 16.86136 12.70621 7.03089 2.39818 1.80720
MA120E1-anm-00087.dat -7.1575 8.8517 -5.1711 5.6747 -4.6390 5.3135 663.8 443.0 1.204 10.8 1.203 30 0.9974 24.76206 22.02937 14.32266 1.72887 1.53808
MA120E1-anm-00088.dat -8.5048 8.3969 -11.3149 12.0293 -4.3113 5.6111 1286.4 755.9 1.322 13.5 1.750 30 0.9964 36.33706 18.47064 14.09256 2.57846 1.31067
MA120E1-anm-00089.dat -8.9694 7.9709 -8.3454 8.9234 -4.6133 5.6341 974.6 630.0 1.325 12.3 1.527 30 0.9550 35.02875 22.17875 14.70655 2.38185 1.50809
MA120E1-anm-00090.dat -10.3307 8.7808 -10.5126 11.4379 -5.9623 7.4390 1757.8 898.6 1.276 15.0 1.343 30 1.0001 17.74728 12.59871 9.29738 1.90885 1.35508
MA120E1-anm-00091.dat -10.5746 7.9754 -5.9482 6.8256 -4.7370 5.8434 772.0 504.4 1.239 11.4 1.440 30 0.9966 17.66470 14.90434 7.70949 2.29129 1.93325
MA120E1-anm-00092.dat -12.0999 12.8487 -7.6137 11.6706 -6.2122 9.1857 2224.1 1070.4 1.299 16.2 1.337 30 1.0003 20.26193 16.82286 10.08731 2.00866 1.66773
MA120E1-anm-00093.dat -13.3487 12.3497 -12.9325 12.1638 -4.7553 6.0138 2638.0 1178.5 1.276 17.1 1.361 30 0.9945 17.35178 12.57824 8.66207 2.00319 1.45211
MA120E1-anm-00094.dat -10.7838 12.2508 -8.6235 9.5116 -6.3434 8.4753 1849.1 934.3 1.282 15.2 1.375 30 0.9792 21.07035 19.09448 7.41781 2.84051 2.57414
MA120E1-anm-00095.dat -6.9554 8.3548 -7.4709 9.1474 -4.0614 7.1002 901.5 567.8 1.258 12.0 1.229 30 0.9980 19.07728 14.86506 4.93670 3.86438 3.01113
MA120E1-anm-00096.dat -8.7885 7.7393 -6.5691 6.1707 -3.2952 3.7678 601.0 438.2 1.272 10.5 1.323 24 1.0475 17.36776 12.75107 9.25025 1.87754 1.37846
MA120E1-anm-00097.dat -13.1005 9.7669 -11.7951 11.1061 -6.5175 9.6814 2817.1 1185.3 1.229 17.5 1.211 30 1.0040 15.34706 9.98543 6.42045 2.39034 1.55525
MA120E1-anm-00098.dat -17.3719 14.4855 -12.3058 11.6391 -7.3191 7.5977 3570.5 1419.4 1.256 19.0 1.565 30 1.0392 23.10502 19.30100 12.55867 1.83977 1.53687
MA120E1-anm-00099.dat -17.0149 17.4434 -12.0980 9.7718 -8.1206 6.4880 5186.9 1828.8 1.262 21.5 1.387 30 1.0127 20.89869 17.40564 10.19023 2.05086 1.70807
MA120E1-anm-00100.dat -8.8169 7.6764 -7.6192 7.0493 -5.1337 4.8336 929.8 560.5 1.217 12.1 1.248 30 0.9787 27.71902 19.05709 10.20860 2.71526 1.86677
MA120E1-anm-00101.dat -6.6341 8.5763 -6.2269 7.7364 -3.8356 4.4811 669.2 474.6 1.283 10.9 1.394 30 0.9874 21.99592 18.02544 10.64999 2.06535 1.69253
MA120E1-anm-00102.dat -9.5175 9.4137 -8.0072 8.2281 -5.0099 6.6561 1212.1 690.3 1.256 13.2 1.284 30 0.9873 23.11562 20.70818 13.57921 1.70228 1.52499
MA120E1-anm-00103.dat -8.0385 7.4640 -7.2058 6.2589 -3.9739 4.7889 675.9 471.9 1.267 10.9 1.359 30 0.9922 23.12597 15.56584 8.38537 2.75789 1.85631
MA120E1-anm-00104.dat -10.3322 10.5578 -10.6041 8.3538 -3.6668 3.7711 902.4 626.9 1.388 12.0 1.534 30 1.0021 13.77575 13.37227 5.77072 2.38718 2.31726
MA120E2-anm-00001.dat -8.8522 6.4238 -7.7984 9.6323 -2.5256 2.7698 679.7 519.7 1.390 10.9 1.677 30 0.9990 22.32734 19.88496 12.01546 1.85822 1.65495
MA120E2-anm-00002.dat -5.3553 5.9156 -8.9867 7.9567 -4.1143 5.3479 702.1 468.1 1.225 11.0 1.248 30 0.9831 24.20474 15.25048 7.87590 3.07327 1.93635
MA120E2-anm-00003.dat -5.9166 5.7130 -6.2871 7.6516 -2.8423 3.4016 312.2 291.6 1.310 8.4 1.496 30 1.0200 24.61444 16.26815 8.29100 2.96881 1.96215
MA120E2-anm-00004.dat -11.5461 10.2341 -7.9165 9.3480 -5.2562 6.5178 1825.4 889.0 1.231 15.2 1.255 30 0.9994 28.68734 23.14230 10.63472 2.69752 2.17611
MA120E2-anm-00005.dat -9.1322 9.2835 -9.2411 9.5568 -4.6253 5.4634 1235.3 692.5 1.244 13.3 1.304 30 1.0016 20.64485 13.98477 9.37138 2.20297 1.49228
MA120E2-anm-00006.dat -10.7997 14.9897 -9.9311 10.7322 -4.7774 6.7585 2063.6 1028.5 1.312 15.8 1.490 30 1.0071 12.45068 8.93076 6.42244 1.93862 1.39056
