Name xlow xhi ylow yhi zlow zhi volume surf._area norm_surf_area Equiv._sph._diam. Itrace Nnn Norm._Gauss_Curvature length(mm) width(mm) thick(mm) L/T W/T
MA118C-5-fine-anm-00253.dat -0.4658 0.4563 -0.5174 0.4673 -0.3438 0.2806 0.3 2.3 1.173 0.8 1.174 30 1.0024 1.06977 0.98758 0.56511 1.89304 1.74759
MA118C-5-fine-anm-00255.dat -0.3472 0.3510 -0.3979 0.3537 -0.2683 0.3232 0.1 1.4 1.160 0.6 1.134 30 1.0391 0.82922 0.61476 0.56896 1.45743 1.08048
MA118C-5-fine-anm-00256.dat -0.3375 0.4203 -0.3282 0.3183 -0.2588 0.3031 0.1 1.3 1.171 0.6 1.172 28 0.9650 0.84269 0.64941 0.51220 1.64524 1.26790
MA118C-5-fine-anm-00257.dat -0.6214 0.6640 -0.5614 0.6719 -0.4694 0.4778 0.6 4.0 1.166 1.1 1.179 30 0.9979 1.39441 1.24796 0.82053 1.69939 1.52091
MA118C-5-fine-anm-00258.dat -0.5418 0.6382 -0.4148 0.3899 -0.3418 0.4177 0.3 2.5 1.203 0.8 1.170 28 1.0134 1.19546 0.85604 0.71074 1.68200 1.20444
MA118C-5-fine-anm-00259.dat -0.4133 0.4397 -0.4192 0.3978 -0.3215 0.3379 0.2 2.0 1.130 0.7 1.064 30 0.9707 0.93129 0.81823 0.73648 1.26452 1.11101
MA118C-5-fine-anm-00260.dat -0.3512 0.3720 -0.5477 0.5700 -0.3755 0.3499 0.3 2.4 1.113 0.8 1.188 28 0.9678 1.14643 0.77330 0.67088 1.70884 1.15266
MA118C-5-fine-anm-00261.dat -0.4098 0.3526 -0.3076 0.3205 -0.2354 0.2308 0.1 1.2 1.188 0.6 1.164 28 1.0163 0.77090 0.63519 0.46404 1.66128 1.36883
MA118C-5-fine-anm-00262.dat -0.4552 0.4533 -0.3642 0.3389 -0.3828 0.3111 0.2 1.7 1.135 0.7 1.092 30 0.9677 0.91591 0.67861 0.67674 1.35342 1.00277
MA118C-5-fine-anm-00263.dat -0.3330 0.3591 -0.3937 0.3526 -0.2151 0.1883 0.1 1.2 1.262 0.5 1.349 26 0.9953 0.89696 0.61046 0.42058 2.13266 1.45146
MA118C-5-fine-anm-00264.dat -0.7302 0.7307 -0.5689 0.5489 -0.2481 0.2812 0.3 3.0 1.283 0.9 1.501 30 0.9966 1.51371 1.02814 0.52537 2.88123 1.95698
MA118C-5-fine-anm-00265.dat -0.4677 0.4903 -0.5287 0.5669 -0.1933 0.1734 0.2 2.1 1.367 0.7 1.591 30 0.9551 1.14937 0.93613 0.34665 3.31563 2.70047
MA118C-5-fine-anm-00267.dat -0.4600 0.4238 -0.4752 0.5178 -0.4124 0.3745 0.3 2.5 1.066 0.9 1.046 30 0.9981 1.03067 0.88269 0.76503 1.34723 1.15380
MA118C-5-fine-anm-00268.dat -0.4810 0.4384 -0.5022 0.5857 -0.3144 0.2474 0.2 2.1 1.223 0.7 1.337 30 0.9873 1.21392 0.79423 0.55161 2.20067 1.43982
MA118C-5-fine-anm-00269.dat -0.4224 0.4078 -0.5370 0.5346 -0.4351 0.3547 0.3 2.3 1.128 0.8 1.103 30 0.9751 1.08561 0.88669 0.66061 1.64334 1.34222
MA118C-5-fine-anm-00270.dat -0.7864 0.7049 -0.4381 0.5287 -0.2481 0.3416 0.3 3.0 1.262 0.9 1.534 28 0.9670 1.55774 0.86682 0.57277 2.71967 1.51339
MA118C-5-fine-anm-00271.dat -0.6262 0.5766 -0.4649 0.5116 -0.4446 0.4255 0.5 3.5 1.196 1.0 1.134 30 0.9675 1.24201 1.11029 0.83407 1.48908 1.33116
MA118C-5-fine-anm-00272.dat -0.4404 0.4665 -0.4972 0.4972 -0.2140 0.2688 0.2 2.0 1.249 0.7 1.261 30 1.0489 1.02468 0.86318 0.47802 2.14358 1.80574
MA118C-5-fine-anm-00274.dat -0.4307 0.4165 -0.4160 0.3888 -0.2767 0.2924 0.2 1.7 1.167 0.7 1.148 30 1.0033 0.99305 0.70052 0.59095 1.68044 1.18542
MA118C-5-fine-anm-00276.dat -0.2998 0.2433 -0.3651 0.3354 -0.2220 0.2444 0.1 1.0 1.158 0.5 1.103 26 0.9727 0.70685 0.54861 0.48750 1.44995 1.12535
MA118C-5-fine-anm-00277.dat -0.4431 0.4348 -0.4231 0.4443 -0.2052 0.2267 0.1 1.6 1.220 0.6 1.353 30 1.0030 1.03269 0.69356 0.39649 2.60459 1.74924
MA118C-5-fine-anm-00278.dat -0.4069 0.5269 -0.2398 0.2581 -0.3093 0.2465 0.1 1.2 1.272 0.5 1.531 12 0.9759 0.99024 0.49487 0.47753 2.07370 1.03632
MA118C-5-fine-anm-00279.dat -0.4069 0.4153 -0.4125 0.4666 -0.2757 0.2562 0.2 1.7 1.233 0.7 1.240 28 1.0018 0.91011 0.75374 0.48359 1.88196 1.55861
MA118C-5-fine-anm-00280.dat -0.6562 0.6920 -0.5490 0.4612 -0.4952 0.4582 0.5 3.6 1.141 1.0 1.118 30 0.9908 1.35703 1.06089 0.91148 1.48882 1.16393
MA118C-5-fine-anm-00281.dat -0.3589 0.3347 -0.4960 0.3901 -0.3332 0.3203 0.2 1.7 1.129 0.7 1.068 30 1.0144 0.95787 0.76758 0.59954 1.59767 1.28028
MA118C-5-fine-anm-00282.dat -0.5303 0.5984 -0.3814 0.3125 -0.2903 0.2722 0.1 1.7 1.233 0.7 1.439 28 0.9922 1.13347 0.58133 0.54224 2.09036 1.07209
MA118C-5-fine-anm-00283.dat -0.6898 0.6928 -0.4629 0.5371 -0.4350 0.4260 0.6 3.9 1.111 1.1 1.153 30 1.0037 1.38717 1.01471 0.81068 1.71113 1.25169
MA118C-5-fine-anm-00284.dat -0.3631 0.3598 -0.5975 0.5308 -0.2173 0.1529 0.1 1.6 1.381 0.6 1.672 26 0.9776 1.13539 0.72655 0.36975 3.07070 1.96498
MA118C-5-fine-anm-00285.dat -0.5205 0.4958 -0.5851 0.5201 -0.3294 0.3523 0.3 2.5 1.196 0.8 1.191 30 0.9906 1.11135 1.01137 0.66907 1.66105 1.51161
MA118C-5-fine-anm-00286.dat -0.5253 0.5200 -0.4270 0.4497 -0.3242 0.3048 0.2 2.1 1.169 0.8 1.219 30 1.0052 1.11246 0.75661 0.63570 1.74999 1.19020
MA118C-5-fine-anm-00287.dat -0.5318 0.4834 -0.5326 0.5675 -0.3861 0.3052 0.3 2.5 1.164 0.8 1.178 30 1.0040 1.18059 0.92226 0.69651 1.69501 1.32412
MA118C-5-fine-anm-00288.dat -0.4469 0.5126 -0.3559 0.3261 -0.2477 0.2813 0.1 1.6 1.283 0.6 1.316 30 0.9904 0.98026 0.67283 0.48320 2.02869 1.39244
MA118C-5-fine-anm-00289.dat -0.7690 0.6688 -0.6294 0.7755 -0.2977 0.3303 0.5 3.9 1.236 1.0 1.351 30 0.9791 1.57223 1.40377 0.61109 2.57280 2.29715
MA118C-5-fine-anm-00290.dat -0.4157 0.4931 -0.4052 0.4555 -0.2741 0.2872 0.2 1.8 1.251 0.7 1.264 28 0.9816 0.99757 0.84025 0.48916 2.03935 1.71774
MA118C-5-fine-anm-00291.dat -0.3133 0.3102 -0.3349 0.3384 -0.2586 0.2761 0.1 1.2 1.114 0.6 1.043 30 1.0011 0.71436 0.63537 0.52856 1.35153 1.20207
MA118C-5-fine-anm-00292.dat -0.2595 0.2798 -0.3031 0.2887 -0.2433 0.2529 0.1 0.9 1.148 0.5 1.070 26 1.0160 0.65574 0.55893 0.49954 1.31269 1.11889
MA118C-5-fine-anm-00293.dat -0.2556 0.2696 -0.3255 0.3518 -0.2484 0.2162 0.1 1.0 1.171 0.5 1.138 26 1.0086 0.68040 0.56991 0.49245 1.38167 1.15730
MA118C-5-fine-anm-00294.dat -0.5345 0.5575 -0.6164 0.5819 -0.5253 0.4142 0.5 3.6 1.168 1.0 1.127 30 0.9727 1.32043 1.09659 0.90599 1.45745 1.21038
MA118C-5-fine-anm-00295.dat -0.6245 0.6943 -0.6769 0.6233 -0.3288 0.4496 0.5 3.8 1.197 1.0 1.252 30 0.9960 1.49907 1.23117 0.76499 1.95960 1.60940
MA118C-5-fine-anm-00296.dat -0.6765 0.5795 -1.0015 1.0376 -0.2604 0.3044 0.6 4.7 1.426 1.0 1.698 30 0.9766 2.06708 1.25083 0.53281 3.87958 2.34761
MA118C-5-fine-anm-00297.dat -0.2745 0.2662 -0.2658 0.2329 -0.2079 0.1942 0.0 0.7 1.182 0.4 1.090 24 1.0126 0.54902 0.51900 0.38705 1.41844 1.34090
