cement116-anm-00435.dat     -15.3587      14.8158     -10.6558      10.0640     -13.9296      16.7154    6028.8900    1988.0548   1.241  22.58116    1.220    28   0.99842   32.737255  25.908546  17.442459   1.876872   1.485372
cement116-anm-00436.dat     -15.5566      16.3691     -15.7848      16.7942     -17.2929      18.2854   13083.2561    3157.2629   1.176  29.23518    1.106    26   1.00474   38.347969  33.998257  30.146076   1.272072   1.127784
cement116-anm-00437.dat     -12.3429      11.0125      -8.9464       8.3408     -13.5252      12.5898    3299.9995    1371.4256   1.279  18.47162    1.293    18   1.00533   28.210714  22.574493  15.574541   1.811335   1.449448
cement116-anm-00438.dat     -10.0004      10.5682     -13.8757      12.1954     -10.8022      11.4234    4285.8673    1514.0895   1.187  20.15332    1.140    20   1.02506   30.025394  24.159357  15.614591   1.922906   1.547230
cement116-anm-00439.dat     -10.2586       9.4090     -11.6237       9.6790     -11.3414      11.7680    2860.6879    1204.7996   1.236  17.61262    1.281    14   1.02171   26.214832  19.106628  15.173063   1.727722   1.259247
cement116-anm-00440.dat     -12.1419      10.1694      -7.7701       7.2357      -7.5755       8.4814    1787.7777     874.7141   1.228  15.05815    1.203    22   0.98424   22.564056  16.547476  12.855421   1.755217   1.287198
cement116-anm-00441.dat      -9.7379       8.3049      -9.5092      11.6063     -10.8653      11.2986    2828.6976    1187.0680   1.227  17.54672    1.156    26   0.98771   24.249636  19.371475  14.169525   1.711394   1.367122
cement116-anm-00442.dat     -13.8523      11.9203     -11.8129      13.7713     -15.7103      15.0545    7929.7671    2279.3124   1.185  24.74119    1.158    28   1.04433   33.784756  26.979401  21.660545   1.559737   1.245555
cement116-anm-00443.dat     -12.4137      13.1296     -17.8854      15.7581     -15.8567      15.5739   10213.7651    2675.3956   1.175  26.91922    1.113    28   1.03496   35.699963  32.636322  25.200321   1.416647   1.295076
cement116-anm-00444.dat     -20.8405      21.3924     -12.1149      12.0952     -11.9556      12.8560    7788.3635    2407.3347   1.267  24.59325    1.377    26   0.96201   43.905613  25.120789  20.144014   2.179586   1.247060
cement116-anm-00445.dat     -10.5726      10.3664      -7.9112       6.5764     -12.5638      14.2295    1562.0193     924.5648   1.420  14.39558    2.166    18   1.01678   32.941162  14.298972   9.069592   3.632044   1.576584
cement116-anm-00446.dat      -9.0476      10.4081      -6.5979       6.0252     -11.3283      11.8398    1866.7427     972.5920   1.327  15.27667    1.335    26   1.03828   25.248215  18.346157  11.188147   2.256693   1.639785
cement116-anm-00447.dat     -11.9821      11.8348     -13.1948      13.2504     -13.3600      14.4172    5933.3517    1975.2129   1.246  22.46124    1.223    26   0.97485   32.535278  24.510612  19.681505   1.653089   1.245363
cement116-anm-00448.dat     -11.6031      10.1956     -10.1833      10.6627      -9.3063       8.4140    2317.8004    1076.1007   1.271  16.41947    1.297    24   1.02828   23.441856  21.308714  11.119889   2.108102   1.916270
cement116-anm-00449.dat     -13.9751      13.0350     -14.0549      12.5818     -11.4065      11.4293    6063.8148    1905.1270   1.185  22.62468    1.115    28   1.01469   28.611376  24.401159  21.455343   1.333531   1.137300
