Name xlow xhi ylow yhi zlow zhi volume surf._area norm_surf_area Equiv._sph._diam. Itrace Nnn Norm._Gauss_Curvature length(mm) width(mm) thick(mm) L/T W/T
MA113AB-2-fine-anm-00492.dat -0.2605 0.2930 -0.1937 0.2055 -0.1634 0.1705 0.0 0.6 1.285 0.4 1.194 26 1.0091 0.56764 0.39482 0.32533 1.74481 1.21360
MA113AB-2-fine-anm-00493.dat -0.3020 0.3067 -0.3209 0.2435 -0.1644 0.1351 0.0 0.7 1.258 0.4 1.197 26 0.9709 0.60982 0.57192 0.31033 1.96507 1.84295
MA113AB-2-fine-anm-00494.dat -0.3663 0.4897 -0.2686 0.3474 -0.2042 0.1982 0.1 1.2 1.288 0.5 1.671 14 0.9916 0.90315 0.57980 0.41296 2.18701 1.40401
MA113AB-2-fine-anm-00495.dat -0.2536 0.2626 -0.2463 0.2422 -0.1971 0.1718 0.0 0.7 1.291 0.4 1.360 24 0.9808 0.62096 0.41381 0.32011 1.93987 1.29272
MA113AB-2-fine-anm-00496.dat -0.2302 0.2152 -0.2063 0.1769 -0.1795 0.1923 0.0 0.5 1.182 0.4 1.078 22 1.0253 0.48268 0.42196 0.33346 1.44750 1.26539
MA113AB-2-fine-anm-00497.dat -0.2795 0.2339 -0.3398 0.3257 -0.2379 0.1939 0.0 0.7 1.353 0.4 2.002 16 1.0263 0.73701 0.43542 0.23861 3.08873 1.82480
MA113AB-2-fine-anm-00498.dat -0.1810 0.1738 -0.2272 0.2397 -0.1589 0.1449 0.0 0.5 1.187 0.4 1.115 22 1.0041 0.48321 0.40559 0.31041 1.55670 1.30666
MA113AB-2-fine-anm-00499.dat -0.2992 0.2647 -0.2776 0.2791 -0.2471 0.1822 0.1 0.8 1.166 0.5 1.138 24 1.0403 0.60919 0.49888 0.41921 1.45318 1.19003
MA113AB-2-fine-anm-00500.dat -0.2147 0.2149 -0.2357 0.2520 -0.1561 0.1497 0.0 0.6 1.299 0.4 1.231 26 1.0204 0.55615 0.44258 0.29617 1.87783 1.49436
MA113AB-2-fine-anm-00501.dat -0.2032 0.2021 -0.1880 0.2003 -0.1735 0.1634 0.0 0.5 1.167 0.4 1.039 22 0.9778 0.45176 0.38767 0.36952 1.22255 1.04911
MA113AB-2-fine-anm-00502.dat -0.2465 0.2411 -0.2182 0.2194 -0.1514 0.1511 0.0 0.6 1.228 0.4 1.165 24 0.9790 0.51178 0.39808 0.30463 1.68002 1.30677
MA113AB-2-fine-anm-00503.dat -0.2824 0.2586 -0.2587 0.2057 -0.1797 0.1587 0.0 0.7 1.257 0.4 1.181 26 1.0244 0.58065 0.54607 0.34445 1.68574 1.58536
MA113AB-2-fine-anm-00504.dat -0.2437 0.2633 -0.2001 0.2046 -0.1716 0.1962 0.0 0.6 1.184 0.4 1.059 26 0.9982 0.51167 0.42900 0.41624 1.22926 1.03065
MA113AB-2-fine-anm-00505.dat -0.2449 0.2914 -0.3093 0.2810 -0.2143 0.2175 0.1 0.8 1.156 0.5 1.109 26 0.9947 0.64691 0.48848 0.43592 1.48401 1.12056
MA113AB-2-fine-anm-00506.dat -0.2297 0.2296 -0.2439 0.2310 -0.1659 0.1361 0.0 0.6 1.261 0.4 1.143 28 0.9699 0.51622 0.39997 0.33011 1.56379 1.21163
MA113AB-2-fine-anm-00507.dat -0.2549 0.2269 -0.2490 0.2647 -0.2288 0.2348 0.1 0.8 1.182 0.5 1.081 28 0.9818 0.60522 0.47637 0.44902 1.34788 1.06091
MA113AB-2-fine-anm-00508.dat -0.3251 0.4032 -0.3577 0.3293 -0.1497 0.1868 0.1 0.9 1.392 0.5 1.460 30 0.9686 0.76309 0.59484 0.34359 2.22091 1.73122
MA113AB-2-fine-anm-00509.dat -0.2963 0.2735 -0.2765 0.2891 -0.1870 0.2098 0.1 0.8 1.194 0.5 1.067 30 0.9895 0.58550 0.54673 0.41540 1.40950 1.31617
MA113AB-2-fine-anm-00510.dat -0.2167 0.2857 -0.5173 0.4786 -0.1852 0.2148 0.1 1.2 1.273 0.5 1.631 24 0.9953 0.99765 0.46283 0.40677 2.45259 1.13780
MA113AB-2-fine-anm-00511.dat -0.2976 0.2405 -0.2609 0.2526 -0.1460 0.1546 0.0 0.7 1.217 0.4 1.180 26 1.0291 0.59775 0.44827 0.31318 1.90862 1.43135
MA113AB-2-fine-anm-00512.dat -0.2103 0.2238 -0.2719 0.2438 -0.1700 0.1655 0.0 0.6 1.232 0.4 1.102 28 1.0170 0.52732 0.44270 0.31202 1.69004 1.41881
MA113AB-2-fine-anm-00513.dat -0.2092 0.2215 -0.2615 0.2784 -0.1668 0.1988 0.0 0.7 1.152 0.4 1.068 24 0.9917 0.53492 0.44777 0.42057 1.27189 1.06466
MA113AB-2-fine-anm-00514.dat -0.2370 0.2403 -0.2719 0.2738 -0.1453 0.1553 0.0 0.6 1.231 0.4 1.222 26 1.0311 0.59999 0.39816 0.33474 1.79243 1.18946
MA113AB-2-fine-anm-00515.dat -0.2463 0.2152 -0.2623 0.2767 -0.1657 0.1665 0.0 0.7 1.215 0.4 1.103 28 0.9940 0.58162 0.51142 0.35471 1.63969 1.44180
MA113AB-2-fine-anm-00516.dat -0.2312 0.2502 -0.3045 0.3111 -0.1679 0.2017 0.1 0.8 1.189 0.5 1.127 28 1.0326 0.63001 0.50050 0.38756 1.62559 1.29143
MA113AB-2-fine-anm-00517.dat -0.2131 0.2229 -0.2421 0.2394 -0.1315 0.1368 0.0 0.5 1.225 0.4 1.153 26 0.9852 0.52515 0.39433 0.27649 1.89933 1.42619
MA113AB-2-fine-anm-00518.dat -0.3319 0.4254 -0.2097 0.2461 -0.1564 0.2101 0.1 0.8 1.274 0.5 1.268 30 0.9509 0.76498 0.44207 0.36596 2.09036 1.20799
MA113AB-2-fine-anm-00519.dat -0.2920 0.4400 -0.2401 0.2185 -0.1497 0.1556 0.0 0.7 1.360 0.4 1.412 24 0.9995 0.75456 0.45187 0.31650 2.38411 1.42774
MA113AB-2-fine-anm-00520.dat -0.2563 0.2575 -0.2471 0.2092 -0.1517 0.1519 0.0 0.6 1.243 0.4 1.176 24 1.0161 0.52934 0.43067 0.31861 1.66142 1.35172
MA113AB-2-fine-anm-00521.dat -0.2166 0.2235 -0.2334 0.2288 -0.1159 0.1195 0.0 0.5 1.221 0.4 1.144 24 1.0314 0.46119 0.44396 0.23924 1.92769 1.85571
MA113AB-2-fine-anm-00522.dat -0.2316 0.2582 -0.3031 0.2481 -0.1476 0.1543 0.0 0.7 1.311 0.4 1.229 30 1.0309 0.60789 0.54634 0.26940 2.25643 2.02796
MA113AB-2-fine-anm-00523.dat -0.1870 0.1836 -0.2792 0.2654 -0.1459 0.1545 0.0 0.5 1.252 0.4 1.198 24 1.0179 0.54812 0.37893 0.30146 1.81820 1.25699
MA113AB-2-fine-anm-00524.dat -0.2518 0.2687 -0.1406 0.1634 -0.1572 0.1498 0.0 0.5 1.191 0.4 1.219 20 1.0014 0.52154 0.32204 0.30932 1.68609 1.04111
MA113AB-2-fine-anm-00526.dat -0.3674 0.4247 -0.3148 0.3038 -0.1835 0.1523 0.1 0.9 1.308 0.5 1.650 22 1.0143 0.86462 0.49419 0.31232 2.76843 1.58233
MA113AB-2-fine-anm-00527.dat -0.2586 0.2817 -0.2982 0.3059 -0.2068 0.1940 0.1 0.9 1.192 0.5 1.123 28 1.0042 0.66304 0.49821 0.40074 1.65453 1.24321
MA113AB-2-fine-anm-00528.dat -0.2978 0.3453 -0.3996 0.3770 -0.2609 0.2680 0.1 1.4 1.198 0.6 1.189 28 0.9603 0.91806 0.66182 0.51185 1.79362 1.29300
MA113AB-2-fine-anm-00529.dat -0.2934 0.2480 -0.2919 0.2778 -0.1893 0.1764 0.0 0.7 1.171 0.4 1.144 24 1.0009 0.60799 0.49791 0.37473 1.62248 1.32874
MA113AB-2-fine-anm-00530.dat -0.2416 0.2093 -0.2806 0.2351 -0.1511 0.1217 0.0 0.5 1.366 0.4 1.259 28 0.9629 0.51876 0.44872 0.29139 1.78029 1.53994
MA113AB-2-fine-anm-00532.dat -0.2494 0.2369 -0.2550 0.2557 -0.1311 0.1379 0.0 0.6 1.303 0.4 1.300 22 0.9930 0.52316 0.51524 0.25835 2.02499 1.99435
MA113AB-2-fine-anm-00533.dat -0.3334 0.3879 -0.3259 0.3172 -0.1740 0.1609 0.1 0.9 1.293 0.5 1.390 26 1.0367 0.83359 0.49173 0.36849 2.26218 1.33446
MA113AB-2-fine-anm-00534.dat -0.2162 0.2052 -0.2078 0.2189 -0.1302 0.1389 0.0 0.5 1.239 0.4 1.103 26 0.9856 0.46391 0.43782 0.30809 1.50576 1.42108
MA113AB-2-fine-anm-00536.dat -0.1901 0.1964 -0.2940 0.2835 -0.1205 0.1511 0.0 0.5 1.231 0.4 1.482 18 0.9949 0.60559 0.31547 0.27778 2.18007 1.13567
MA113AB-2-fine-anm-00537.dat -0.3039 0.3188 -0.2498 0.2689 -0.1484 0.1864 0.1 0.8 1.241 0.5 1.222 28 0.9734 0.62249 0.52809 0.35260 1.76544 1.49773
MA113AB-2-fine-anm-00538.dat -0.2170 0.2161 -0.2459 0.2314 -0.1395 0.1289 0.0 0.5 1.156 0.4 1.116 22 1.0348 0.48745 0.40148 0.29694 1.64156 1.35205
MA113AB-2-fine-anm-00539.dat -0.2141 0.2160 -0.2278 0.2573 -0.1836 0.1844 0.0 0.6 1.171 0.4 1.068 24 1.0199 0.50262 0.41758 0.37485 1.34085 1.11399
MA113AB-2-fine-anm-00540.dat -0.2239 0.2056 -0.2155 0.1922 -0.1540 0.1498 0.0 0.5 1.153 0.4 1.097 20 0.9910 0.47746 0.38873 0.31977 1.49316 1.21567
MA113AB-2-fine-anm-00541.dat -0.2203 0.2566 -0.2297 0.2581 -0.1456 0.1861 0.0 0.7 1.210 0.4 1.079 28 1.0390ÿ 0.50868 0.49183 0.35903 1.41683 1.36989ÿ
