Name xlow xhi ylow yhi zlow zhi volume surf._area norm_surf_area Equiv._sph._diam. Itrace Nnn Norm._Gauss_Curvature length(mm) width(mm) thick(mm) L/T W/T
MA107-6-fine-anm-00741.dat -0.2769 0.2362 -0.3448 0.3473 -0.2001 0.2327 0.1 0.9 1.178 0.5 1.142 26 0.9860 0.70301 0.51529 0.42901 1.63870 1.20114
MA107-6-fine-anm-00742.dat -0.3838 0.4211 -0.2419 0.2148 -0.1827 0.1857 0.1 0.9 1.280 0.5 1.541 24 0.9919 0.86957 0.42188 0.33237 2.61627 1.26930
MA107-6-fine-anm-00743.dat -0.2488 0.2374 -0.2611 0.2014 -0.1424 0.1859 0.0 0.5 1.313 0.4 1.377 20 0.9676 0.54393 0.48854 0.23259 2.33860 2.10045
MA107-6-fine-anm-00744.dat -0.2249 0.2722 -0.2506 0.2811 -0.2030 0.2281 0.0 0.7 1.219 0.4 1.130 24 1.0026 0.58612 0.46081 0.42414 1.38189 1.08645
MA107-6-fine-anm-00745.dat -0.3455 0.4343 -0.1699 0.1589 -0.1637 0.2016 0.0 0.8 1.284 0.4 1.432 28 1.0319 0.78671 0.39878 0.38284 2.05492 1.04164
MA107-6-fine-anm-00746.dat -0.2447 0.2162 -0.2002 0.1817 -0.1901 0.2233 0.0 0.6 1.138 0.4 1.054 22 0.9905 0.49249 0.44257 0.40358 1.22031 1.09661
MA107-6-fine-anm-00747.dat -0.2292 0.2297 -0.3264 0.3049 -0.1728 0.1645 0.0 0.7 1.219 0.4 1.219 24 0.9823 0.63548 0.48272 0.34920 1.81980 1.38236
MA107-6-fine-anm-00748.dat -0.2174 0.1825 -0.2348 0.2535 -0.2115 0.2065 0.0 0.6 1.151 0.4 1.067 24 1.0140 0.54070 0.44456 0.40295 1.34184 1.10327
MA107-6-fine-anm-00749.dat -0.2487 0.2621 -0.2365 0.2622 -0.1606 0.1781 0.0 0.6 1.239 0.4 1.269 20 1.0448 0.57818 0.41499 0.29796 1.94048 1.39277
MA107-6-fine-anm-00750.dat -0.2045 0.2020 -0.4015 0.3376 -0.2225 0.2335 0.1 0.8 1.234 0.5 1.316 24 0.9783 0.74180 0.47916 0.34458 2.15281 1.39059
MA107-6-fine-anm-00751.dat -0.2867 0.2939 -0.3118 0.3058 -0.1951 0.2051 0.1 0.9 1.278 0.5 1.396 26 0.9774 0.77321 0.45893 0.37808 2.04511 1.21383
MA107-6-fine-anm-00752.dat -0.2467 0.2625 -0.2769 0.2548 -0.2055 0.2285 0.0 0.7 1.127 0.5 1.039 24 0.9624 0.55942 0.47820 0.44569 1.25518 1.07296
MA107-6-fine-anm-00753.dat -0.2816 0.3053 -0.2044 0.2044 -0.1847 0.1749 0.0 0.7 1.333 0.4 1.289 28 0.9712 0.59645 0.42230 0.32986 1.80820 1.28025
MA107-6-fine-anm-00754.dat -0.2158 0.2316 -0.2315 0.2546 -0.1700 0.1646 0.0 0.6 1.232 0.4 1.145 24 0.9992 0.54786 0.45556 0.35806 1.53006 1.27228
MA107-6-fine-anm-00755.dat -0.2139 0.1682 -0.3127 0.3842 -0.2347 0.2338 0.0 0.8 1.249 0.4 1.490 22 1.0180 0.78087 0.39264 0.34857 2.24023 1.12643
MA107-6-fine-anm-00756.dat -0.2304 0.1707 -0.2519 0.3167 -0.1384 0.1948 0.0 0.6 1.230 0.4 1.222 24 0.9512 0.57999 0.40927 0.37060 1.56499 1.10433
MA107-6-fine-anm-00757.dat -0.1974 0.2342 -0.2014 0.2281 -0.1879 0.2144 0.0 0.6 1.171 0.4 1.068 22 0.9923 0.46587 0.45119 0.39487 1.17978 1.14262
MA107-6-fine-anm-00758.dat -0.3624 0.3592 -0.2353 0.2521 -0.1825 0.1555 0.1 0.9 1.238 0.5 1.451 16 1.0053 0.75089 0.53565 0.32698 2.29646 1.63819
MA107-6-fine-anm-00759.dat -0.2616 0.2724 -0.1777 0.2907 -0.1674 0.1768 0.0 0.5 1.263 0.4 1.304 20 0.9897 0.55222 0.36620 0.33108 1.66793 1.10608
MA107-6-fine-anm-00760.dat -0.2517 0.2606 -0.1751 0.2216 -0.1569 0.1673 0.0 0.5 1.238 0.4 1.140 24 0.9853 0.51460 0.40445 0.32763 1.57065 1.23447
MA107-6-fine-anm-00761.dat -0.2560 0.2588 -0.2085 0.2250 -0.1504 0.1831 0.0 0.6 1.264 0.4 1.146 30 1.0100 0.52204 0.45459 0.36052 1.44802 1.26092
MA107-6-fine-anm-00762.dat -0.3661 0.3299 -0.2889 0.2230 -0.1939 0.1728 0.1 0.9 1.286 0.5 1.300 28 1.0374 0.72062 0.47243 0.33535 2.14885 1.40876
MA107-6-fine-anm-00763.dat -0.2637 0.2524 -0.2608 0.2912 -0.1644 0.1721 0.0 0.7 1.225 0.4 1.292 22 0.9825 0.62273 0.42675 0.31423 1.98175 1.35809
MA107-6-fine-anm-00764.dat -0.2459 0.2654 -0.4118 0.3178 -0.1538 0.1835 0.0 0.8 1.312 0.5 1.453 26 1.0155 0.75912 0.49827 0.34123 2.22466 1.46023
MA107-6-fine-anm-00765.dat -0.2720 0.2855 -0.1928 0.1871 -0.1701 0.1653 0.0 0.6 1.275 0.4 1.240 24 0.9506 0.56910 0.39105 0.28511 1.99608 1.37158
MA107-6-fine-anm-00766.dat -0.2318 0.2888 -0.2808 0.3459 -0.1997 0.1890 0.0 0.8 1.395 0.4 1.358 30 1.0346 0.73696 0.49892 0.31427 2.34497 1.58754
MA107-6-fine-anm-00767.dat -0.2139 0.2574 -0.2901 0.2467 -0.1905 0.1915 0.0 0.7 1.197 0.4 1.097 26 1.0211 0.54280 0.44583 0.40078 1.35437 1.11240
MA107-6-fine-anm-00768.dat -0.2359 0.2403 -0.4110 0.4102 -0.2557 0.1758 0.1 1.0 1.238 0.5 1.387 26 1.0303 0.84920 0.45758 0.39140 2.16967 1.16911
MA107-6-fine-anm-00769.dat -0.4006 0.2715 -0.3327 0.4072 -0.2498 0.1998 0.1 1.1 1.262 0.5 1.409 14 1.0178 0.85998 0.58629 0.43204 1.99052 1.35703
MA107-6-fine-anm-00770.dat -0.2566 0.2118 -0.2383 0.2789 -0.2066 0.1949 0.0 0.7 1.224 0.4 1.069 28 1.0216 0.51801 0.45643 0.40716 1.27224 1.12100
